SNGM_BT20,16
NCIH1793_HCC15,16
NCIH1793_MELJUSO,16
SUDHL6_SW48,16
HCC15_KYSE180,16
HCC15_NCIH838,16
HCC15_NCIH1568,16
HCC15_CL34,16
CAL33_NCIH1155,16
NCIH196_CCK81,16
NCIH196_NCIH650,16
NCIH196_CL34,16
SHP77_KYSE510,16
SHP77_NCIH1568,16
NCIH2172_NCIH661,16
NCIH661_CL34,16
SJSA1_NCIH1155,16
MSTO211H_HCT15,16
UACC257_SW48,16
CCK81_SUIT2,16
CCK81_SKMEL28,16
CCK81_HCC44,16
CCK81_SBC5,16
CCK81_SKMEL5,16
CCK81_KU1919,16
MELJUSO_CL34,16
KYSE180_NCIH2110,16
KYSE180_CL34,16
NCIH292_HCT15,16
NCIH838_NCIH1155,16
NCIH929_HCT15,16
NCIH1155_KYSE510,16
HCC1395_SW48,16
THP1_HCT15,16
KYSE510_NCIH1568,16
TE1_NCIH2110,16
MDAMB157_NCIH650,16
SW48_GB1,16
TE4_CL34,16
UACC62_SNUC5,15
UACC62_NCIH650,15
KMS12BM_SNGM,15
MOLM16_CCK81,15
A2780_NCIH1155,15
EFM19_SNGM,15
OPM2_CL34,15
OCUM1_SNUC5,15
OCUM1_CCK81,15
OCUM1_NCIH1155,15
MCF7_NCIH1155,15
LCLC103H_NCIH650,15
NCIH1048_SKMEL2,15
NCIH358_SKMEL2,15
NCIH358_IGR1,15
NCIH358_SNU1,15
NCIH358_NCIH1435,15
NCIH358_NCIH661,15
NCIH358_CL34,15
MFE296_HCC15,15
MFE296_IPC298,15
MFE296_CAL51,15
NCIH716_AGS,15
SNUC1_SNGM,15
MKN1_RKO,15
NCIH23_NCIH2009,15
NCIH23_IPC298,15
NCIH23_NCIH661,15
NCIH23_NCIH446,15
NCIH23_NCIH838,15
NCIH23_CAL51,15
NCIH441_NCIH2172,15
NCIH441_NCIH650,15
SKMEL2_SNU1,15
SKMEL2_NCIH1793,15
SKMEL2_NCIH661,15
LXF289_HCC15,15
HEL_HCT15,15
MDST8_NCIH2172,15
IGR1_NUGC3,15
IGR1_NCIH1435,15
IGR1_NCIH661,15
IGR1_MELJUSO,15
IGR1_KYSE180,15
IGR1_NCIH1568,15
KARPAS422_SW48,15
AGS_SHP77,15
AGS_NCIH2172,15
NUGC3_KYSE70,15
NUGC3_NCIH1435,15
NUGC3_HCC15,15
NUGC3_NCIH446,15
NUGC3_NCIH1568,15
NCIH1975_RKO,15
HCC1954_RKO,15
HCC1954_CCK81,15
HCC1954_NCIH650,15
SNU1_NCIH838,15
K562_SNUC5,15
OVCAR8_SNUC5,15
NCIH1435_EBC1,15
NCIH1435_MELJUSO,15
NCIH1435_CL34,15
RCHACV_NCIH1568,15
KMRC20_HCT15,15
NCIH2030_SW48,15
NCIH1437_RKO,15
NCIH1437_SNUC5,15
NCIH1437_SNGM,15
NCIH1437_NCIH1155,15
UMUC3_SNGM,15
HDMYZ_NCIH650,15
NCIH2291_RKO,15
NCIH2291_SW48,15
RKO_TE10,15
RKO_JHOS2,15
RKO_CAL33,15
RKO_RL,15
RKO_SH4,15
RKO_UACC257,15
RKO_TE6,15
RKO_SKMEL5,15
RKO_BT20,15
MDAMB453_CL34,15
SNUC5_TE10,15
SNUC5_NCIH146,15
SNUC5_NCIH2052,15
SNUC5_CAL33,15
SNUC5_UACC257,15
SNUC5_MDAMB231,15
SNUC5_COLO678,15
SNUC5_HCC44,15
SNUC5_GB1,15
NALM6_KYM1,15
NALM6_KYSE180,15
JM1_HCT15,15
TE10_NCIH650,15
TE10_SW48,15
CMK_SW48,15
SNGM_NCIH146,15
SNGM_CAL33,15
SNGM_KMRC1,15
SNGM_SUIT2,15
SNGM_SW1417,15
SNGM_SNU423,15
SNGM_SBC5,15
NCIH1793_IPC298,15
NCIH1793_SHP77,15
NCIH1793_NCIH661,15
NCIH1793_EBC1,15
SUDHL6_NCIH650,15
HCC15_NCIH2009,15
JHOS2_CCK81,15
SKMEL3_CCK81,15
CAL851_CCK81,15
IPC298_NCIH661,15
